ensembl_gene_id,removed,entrezgene_id,hgnc_symbol,gene_biotype,chromosome_name,start_position,end_position
ENSG00000204479,rare,391004,PRAMEF17,protein_coding,1,13389632,13392629
ENSG00000204478,rare,645425,PRAMEF20,protein_coding,1,13410450,13421328
ENSG00000162494,rare,126755,LRRC38,protein_coding,1,13474973,13514003
ENSG00000259961,not protein coding,107984918,,lncRNA,1,13513220,13516270
ENSG00000215909,not protein coding,NA,BRWD1P1,processed_pseudogene,1,13555001,13555694
ENSG00000222952,not protein coding,NA,RNA5SP41,rRNA_pseudogene,1,13623184,13623284
ENSG00000237445,not protein coding,NA,,lncRNA,1,13657311,13659910
ENSG00000253085,not protein coding,124900446,,scaRNA,1,13696070,13696199
ENSG00000252151,not protein coding,NA,RNU6-1265P,snRNA,1,14124233,14124335
ENSG00000231606,not protein coding,NA,,lncRNA,1,14221887,14304445
ENSG00000234593,not protein coding,NA,KAZN-AS1,lncRNA,1,14338825,14419973
ENSG00000235829,not protein coding,NA,TBCAP2,processed_pseudogene,1,14692129,14692613
ENSG00000287756,not protein coding,NA,,lncRNA,1,14774469,14777727
ENSG00000175147,not protein coding,200197,TMEM51-AS1,lncRNA,1,15111815,15153618
ENSG00000204464,not protein coding,727684,TMEM51-AS2,lncRNA,1,15164344,15171317
ENSG00000215720,not protein coding,NA,MFFP1,processed_pseudogene,1,15191828,15192845
ENSG00000278480,not protein coding,NA,ZBTB2P1,processed_pseudogene,1,15226373,15227549
ENSG00000233485,not protein coding,101927417,FHAD1-AS1,lncRNA,1,15326680,15343876
ENSG00000236045,not protein coding,NA,,lncRNA,1,15334166,15335464
ENSG00000228140,not protein coding,NA,EFHD2-AS1,lncRNA,1,15402979,15409433
ENSG00000162438,rare,11330,CTRC,protein_coding,1,15438442,15449242
ENSG00000251866,not protein coding,107397391,SCARNA21B,scaRNA,1,15542165,15542304
ENSG00000272510,not protein coding,NA,,lncRNA,1,15565611,15565956
ENSG00000237301,not protein coding,NA,,lncRNA,1,15586136,15603626
ENSG00000235084,not protein coding,NA,CHCHD2P6,processed_pseudogene,1,15604597,15605043
ENSG00000252417,not protein coding,NA,RNU7-179P,snRNA,1,15608078,15608145
ENSG00000236500,not protein coding,NA,CD24P1,processed_pseudogene,1,15614643,15614867
ENSG00000215695,rare,6248,RSC1A1,protein_coding,1,15659713,15662033
ENSG00000271742,not protein coding,NA,,lncRNA,1,15682873,15683128
ENSG00000237938,not protein coding,NA,,lncRNA,1,15720312,15736896
ENSG00000224459,not protein coding,110806303,SLC25A34-AS1,lncRNA,1,15740048,15749896
ENSG00000224321,not protein coding,NA,RPL12P14,processed_pseudogene,1,15792796,15793285
ENSG00000178715,not protein coding,NA,,processed_pseudogene,1,15828232,15828669
ENSG00000179743,not protein coding,729614,SPEN-AS1,lncRNA,1,15834474,15848147
ENSG00000270620,not protein coding,NA,,unprocessed_pseudogene,1,15917698,15917908
ENSG00000234607,not protein coding,NA,,processed_pseudogene,1,15969632,15970194
ENSG00000231353,not protein coding,NA,,unprocessed_pseudogene,1,15988182,15988441
ENSG00000275503,not protein coding,NA,,processed_pseudogene,1,15989140,15989375
ENSG00000224966,not protein coding,NA,TBC1D3P6,unprocessed_pseudogene,1,15989871,15994751
ENSG00000183888,rare,149563,SRARP,protein_coding,1,16004236,16008807
ENSG00000233078,not protein coding,NA,,lncRNA,1,16006160,16006671
ENSG00000232456,not protein coding,NA,FAM131C2P,unprocessed_pseudogene,1,16035178,16040029
ENSG00000184908,rare,1188,CLCNKB,protein_coding,1,16040252,16057311
ENSG00000185519,rare,348487,FAM131C,protein_coding,1,16057769,16073651
ENSG00000227959,not protein coding,NA,EPHA2-AS1,lncRNA,1,16155176,16158148
ENSG00000224621,not protein coding,NA,,lncRNA,1,16159266,16161883
ENSG00000234166,not protein coding,NA,ARHGEF19-AS1,lncRNA,1,16197854,16198357
ENSG00000237276,not protein coding,NA,ANO7L1,transcribed_unprocessed_pseudogene,1,16216469,16228027
ENSG00000288398,not protein coding,NA,,lncRNA,1,16228674,16231335
ENSG00000233929,not protein coding,NA,MT1XP1,processed_pseudogene,1,16241213,16241398
ENSG00000226457,not protein coding,NA,RPL22P3,processed_pseudogene,1,16369150,16369530
ENSG00000226029,not protein coding,107984921,LINC01772,lncRNA,1,16460948,16468481
ENSG00000080947,not protein coding,NA,CROCCP3,transcribed_unprocessed_pseudogene,1,16474396,16491307
ENSG00000206652,not protein coding,26871,RNU1-1,snRNA,1,16514122,16514285
ENSG00000206652,not protein coding,124904613,RNU1-1,snRNA,1,16514122,16514285
ENSG00000206652,not protein coding,124905321,RNU1-1,snRNA,1,16514122,16514285
ENSG00000206652,not protein coding,124905573,RNU1-1,snRNA,1,16514122,16514285
ENSG00000206652,not protein coding,124905574,RNU1-1,snRNA,1,16514122,16514285
ENSG00000206652,not protein coding,124905808,RNU1-1,snRNA,1,16514122,16514285
ENSG00000206652,not protein coding,124905809,RNU1-1,snRNA,1,16514122,16514285
ENSG00000261135,not protein coding,NA,,lncRNA,1,16514645,16515754
ENSG00000285853,not protein coding,NA,,lncRNA,1,16515034,16521788
ENSG00000224174,not protein coding,NA,,lncRNA,1,16520694,16521796
ENSG00000233421,not protein coding,100132147,LINC01783,lncRNA,1,16533886,16535649
ENSG00000277344,not protein coding,NA,RNU1-6P,snRNA,1,16534081,16534224
ENSG00000225710,not protein coding,NA,PDE4DIPP8,unprocessed_pseudogene,1,16548651,16552531
ENSG00000271732,not protein coding,NA,,lncRNA,1,16617391,16617729
ENSG00000215908,not protein coding,NA,CROCCP2,transcribed_unprocessed_pseudogene,1,16618969,16657232
ENSG00000283773,not protein coding,NA,,transcribed_unprocessed_pseudogene,1,16642767,16643109
ENSG00000186301,not protein coding,NA,MST1P2,unprocessed_pseudogene,1,16645622,16650289
ENSG00000282143,not protein coding,NA,,lncRNA,1,16656879,16667524
ENSG00000207513,not protein coding,26869,RNU1-3,snRNA,1,16666785,16666948
ENSG00000207513,not protein coding,124904613,RNU1-3,snRNA,1,16666785,16666948
ENSG00000207513,not protein coding,124905321,RNU1-3,snRNA,1,16666785,16666948
ENSG00000207513,not protein coding,124905573,RNU1-3,snRNA,1,16666785,16666948
ENSG00000207513,not protein coding,124905574,RNU1-3,snRNA,1,16666785,16666948
ENSG00000207513,not protein coding,124905808,RNU1-3,snRNA,1,16666785,16666948
ENSG00000207513,not protein coding,124905809,RNU1-3,snRNA,1,16666785,16666948
ENSG00000280114,not protein coding,NA,,unprocessed_pseudogene,1,16681097,16688749
ENSG00000236698,not protein coding,NA,EIF1AXP1,processed_pseudogene,1,16685621,16686055
ENSG00000268869,not protein coding,NA,ESPNP,transcribed_unprocessed_pseudogene,1,16692280,16720157
ENSG00000279151,not protein coding,NA,,lncRNA,1,16701546,16705594
ENSG00000282740,not protein coding,NA,,lncRNA,1,16739938,16750589
ENSG00000227684,not protein coding,NA,CROCCP4,transcribed_unprocessed_pseudogene,1,16750233,16750964
ENSG00000207389,not protein coding,6060,RNU1-4,snRNA,1,16740516,16740679
ENSG00000207389,not protein coding,124904613,RNU1-4,snRNA,1,16740516,16740679
ENSG00000207389,not protein coding,124905321,RNU1-4,snRNA,1,16740516,16740679
ENSG00000207389,not protein coding,124905573,RNU1-4,snRNA,1,16740516,16740679
ENSG00000207389,not protein coding,124905574,RNU1-4,snRNA,1,16740516,16740679
ENSG00000207389,not protein coding,124905808,RNU1-4,snRNA,1,16740516,16740679
ENSG00000207389,not protein coding,124905809,RNU1-4,snRNA,1,16740516,16740679
ENSG00000186715,not protein coding,NA,MST1L,transcribed_unprocessed_pseudogene,1,16757232,16764480
ENSG00000223643,not protein coding,NA,,lncRNA,1,16851257,16853129
ENSG00000230239,not protein coding,NA,PDE4DIPP9,unprocessed_pseudogene,1,16855407,16859284
ENSG00000263811,not protein coding,100500876,MIR3675,miRNA,1,16858949,16859021
ENSG00000228549,not protein coding,112267871,,lncRNA,1,16870945,16883659
ENSG00000277234,not protein coding,NA,RNU1-5P,snRNA,1,16873708,16873851
ENSG00000238142,not protein coding,105376805,,lncRNA,1,16887577,16889725
ENSG00000235241,not protein coding,NA,,processed_pseudogene,1,16889095,16889602
ENSG00000207005,not protein coding,26870,RNU1-2,snRNA,1,16895980,16896143
ENSG00000207005,not protein coding,124904613,RNU1-2,snRNA,1,16895980,16896143
ENSG00000207005,not protein coding,124905321,RNU1-2,snRNA,1,16895980,16896143
ENSG00000207005,not protein coding,124905573,RNU1-2,snRNA,1,16895980,16896143
ENSG00000207005,not protein coding,124905574,RNU1-2,snRNA,1,16895980,16896143
ENSG00000207005,not protein coding,124905808,RNU1-2,snRNA,1,16895980,16896143
ENSG00000207005,not protein coding,124905809,RNU1-2,snRNA,1,16895980,16896143
ENSG00000272426,not protein coding,NA,,lncRNA,1,16904339,16904776
ENSG00000117122,rare,4237,MFAP2,protein_coding,1,16974502,16980632
ENSG00000286898,not protein coding,NA,,lncRNA,1,16976302,16977792
ENSG00000226526,not protein coding,NA,,lncRNA,1,16978926,17005091
ENSG00000288636,not protein coding,NA,,protein_coding,1,17005068,17011757
ENSG00000204362,not protein coding,400743,LINC02783,lncRNA,1,17189783,17197617
ENSG00000282843,not protein coding,NA,,lncRNA,1,17193232,17201733
ENSG00000142619,rare,51702,PADI3,protein_coding,1,17249098,17284233
ENSG00000266634,not protein coding,100616188,MIR3972,miRNA,1,17277889,17277975
ENSG00000159339,rare,23569,PADI4,protein_coding,1,17308195,17364004
ENSG00000276747,rare,353238,PADI6,protein_coding,1,17372196,17401699
ENSG00000227751,not protein coding,114515514,RCC2-AS1,lncRNA,1,17406760,17407382
ENSG00000236648,not protein coding,NA,LINC02810,lncRNA,1,17717625,17749978
ENSG00000117148,rare,81569,ACTL8,protein_coding,1,17755333,17827063
ENSG00000284653,not protein coding,NA,,lncRNA,1,18015712,18045612
ENSG00000261781,not protein coding,101927876,LINC01654,lncRNA,1,18065657,18074412
ENSG00000280222,not protein coding,NA,,TEC,1,18109389,18115861
ENSG00000230035,not protein coding,NA,IGSF21-AS1,lncRNA,1,18166929,18179346
ENSG00000225387,not protein coding,NA,,lncRNA,1,18385829,18388514
ENSG00000179023,rare,127707,KLHDC7A,protein_coding,1,18480930,18485974
ENSG00000235282,not protein coding,NA,DYNLL1P3,processed_pseudogene,1,18513118,18513383
ENSG00000225478,not protein coding,NA,,processed_pseudogene,1,18595414,18595636
ENSG00000009709,rare,5081,PAX7,protein_coding,1,18630846,18748866
ENSG00000179002,rare,80834,TAS1R2,protein_coding,1,18839599,18859660
ENSG00000265606,not protein coding,100616120,MIR4695,miRNA,1,18883202,18883275
ENSG00000221662,not protein coding,100302276,MIR1290,miRNA,1,18897071,18897148
ENSG00000272084,not protein coding,NA,,lncRNA,1,19072110,19075511
ENSG00000230424,not protein coding,101927895,EMC1-AS1,lncRNA,1,19210348,19240709
ENSG00000286064,not protein coding,NA,,unprocessed_pseudogene,1,19260521,19262307
ENSG00000211454,rare,246181,AKR7L,protein_coding,1,19265982,19274194
ENSG00000162482,rare,22977,AKR7A3,protein_coding,1,19282573,19288770
ENSG00000270728,not protein coding,NA,,processed_pseudogene,1,19297080,19297903
ENSG00000200403,not protein coding,NA,RNU6-1099P,snRNA,1,19305076,19305182
ENSG00000240490,not protein coding,NA,RN7SL277P,misc_RNA,1,19424384,19424671
ENSG00000201609,not protein coding,NA,RNU4-28P,snRNA,1,19510593,19510733
ENSG00000235185,not protein coding,105378614,MICOS10-DT,lncRNA,1,19591802,19596832
ENSG00000270136,rare,NA,MICOS10-NBL1,protein_coding,1,19597067,19656927
ENSG00000226396,not protein coding,NA,,processed_pseudogene,1,19608114,19608568
ENSG00000178828,rare,54546,RNF186,protein_coding,1,19814029,19815283
ENSG00000235434,not protein coding,NA,RNF186-AS1,lncRNA,1,19814367,19819502
ENSG00000188784,rare,30814,PLA2G2E,protein_coding,1,19920009,19923617
ENSG00000242688,not protein coding,NA,RN7SL304P,misc_RNA,1,19970969,19971269
ENSG00000188257,rare,5320,PLA2G2A,protein_coding,1,19975431,19980416
ENSG00000127472,rare,5322,PLA2G5,protein_coding,1,20028179,20091911
ENSG00000117215,rare,26279,PLA2G2D,protein_coding,1,20111939,20119566
ENSG00000158786,rare,64600,PLA2G2F,protein_coding,1,20139323,20150381
ENSG00000227066,not protein coding,NA,,lncRNA,1,20154171,20160568
ENSG00000187980,rare,391013,PLA2G2C,protein_coding,1,20161253,20186518
ENSG00000228105,not protein coding,105376827,LINC01757,lncRNA,1,20243095,20244664
ENSG00000284710,not protein coding,NA,,lncRNA,1,20272018,20275005
ENSG00000158816,rare,127731,VWA5B1,protein_coding,1,20290875,20359518
ENSG00000226664,not protein coding,NA,,lncRNA,1,20294211,20323187
ENSG00000236963,not protein coding,NA,LINC01141,lncRNA,1,20360579,20431234
ENSG00000226487,not protein coding,NA,,lncRNA,1,20412304,20413253
ENSG00000284641,not protein coding,124903871,,lncRNA,1,20476222,20478937
ENSG00000284743,not protein coding,NA,,lncRNA,1,20478779,20480397
ENSG00000162545,rare,55450,CAMK2N1,protein_coding,1,20482391,20486210
ENSG00000215520,not protein coding,NA,RPS4XP4,processed_pseudogene,1,20525989,20526751
ENSG00000183114,rare,163933,FAM43B,protein_coding,1,20552573,20555020
ENSG00000284005,not protein coding,102464833,MIR6084,miRNA,1,20633679,20633788
ENSG00000117242,not protein coding,100861548,PINK1-AS,lncRNA,1,20642657,20652193
ENSG00000235432,not protein coding,NA,,unprocessed_pseudogene,1,20692734,20694013
ENSG00000189410,rare,400745,SH2D5,protein_coding,1,20719731,20732837
ENSG00000233069,not protein coding,NA,,lncRNA,1,20732880,20733952
ENSG00000251914,not protein coding,NA,RNU7-200P,snRNA,1,20841241,20841302
ENSG00000221808,not protein coding,100302155,MIR1256,miRNA,1,20988314,20988432
ENSG00000233072,not protein coding,NA,RPS15AP6,processed_pseudogene,1,21003550,21003934
ENSG00000236073,not protein coding,NA,,processed_pseudogene,1,21073639,21073753
ENSG00000235112,not protein coding,NA,HSPE1P27,processed_pseudogene,1,21161475,21162081
ENSG00000287192,not protein coding,NA,,lncRNA,1,21177054,21178164
ENSG00000236936,not protein coding,NA,,lncRNA,1,21266082,21267251
ENSG00000231105,not protein coding,100506801,ECE1-AS1,lncRNA,1,21293290,21299874
ENSG00000236216,not protein coding,NA,PPP1R11P1,processed_pseudogene,1,21397987,21398362
ENSG00000228823,not protein coding,NA,PDE4DIPP10,unprocessed_pseudogene,1,21411460,21413293
ENSG00000236009,not protein coding,NA,,lncRNA,1,21415898,21417492
ENSG00000227001,not protein coding,NA,NBPF2P,unprocessed_pseudogene,1,21424625,21427967
ENSG00000187952,not protein coding,NA,HS6ST1P1,processed_pseudogene,1,21428303,21429536
ENSG00000186543,not protein coding,NA,CROCCP5,unprocessed_pseudogene,1,21434318,21437558
ENSG00000176378,not protein coding,NA,PFN1P10,processed_pseudogene,1,21459756,21460082
ENSG00000162551,rare,249,ALPL,protein_coding,1,21509397,21578410
ENSG00000233431,not protein coding,105376834,LINC02596,lncRNA,1,21586472,21591187
ENSG00000076864,rare,5909,RAP1GAP,protein_coding,1,21596221,21669357
ENSG00000231978,not protein coding,NA,,processed_pseudogene,1,21768269,21768575
ENSG00000187942,rare,401944,LDLRAD2,protein_coding,1,21812265,21825225
ENSG00000232037,not protein coding,NA,,processed_pseudogene,1,21908098,21908580
ENSG00000283234,not protein coding,NA,,transcribed_unitary_pseudogene,1,21950679,21956871
ENSG00000219073,rare,23436,CELA3B,protein_coding,1,21977022,21998642
ENSG00000285959,not protein coding,NA,,lncRNA,1,21983606,22030617
ENSG00000273610,not protein coding,NA,RN7SL386P,misc_RNA,1,21987481,21987777
ENSG00000201919,not protein coding,NA,RNU6-1022P,snRNA,1,21987816,21987919
ENSG00000142789,rare,10136,CELA3A,protein_coding,1,22001657,22012542
ENSG00000278124,not protein coding,NA,RN7SL186P,misc_RNA,1,22010650,22010946
ENSG00000201273,not protein coding,NA,RNU6-776P,snRNA,1,22010985,22011088
ENSG00000228397,not protein coding,101928043,LINC01635,lncRNA,1,22023990,22026048
ENSG00000218510,not protein coding,29092,LINC00339,lncRNA,1,22024558,22031223
ENSG00000285752,not protein coding,NA,CDC42-AS1,lncRNA,1,22028317,22052927
ENSG00000285794,not protein coding,NA,,transcribed_processed_pseudogene,1,22030527,22030748
ENSG00000230068,not protein coding,NA,CDC42-IT1,lncRNA,1,22059197,22064199
ENSG00000271428,not protein coding,NA,MPHOSPH6P1,processed_pseudogene,1,22068340,22068827
ENSG00000285873,not protein coding,NA,,lncRNA,1,22142850,22157401
ENSG00000266564,not protein coding,100616433,MIR4418,miRNA,1,22266239,22266300
ENSG00000234397,not protein coding,NA,PPIAP34,processed_pseudogene,1,22322840,22323331
ENSG00000279625,not protein coding,NA,,TEC,1,22364630,22366482
ENSG00000237200,not protein coding,NA,ZBTB40-IT1,lncRNA,1,22517474,22519708
ENSG00000070886,rare,2046,EPHA8,protein_coding,1,22563489,22603595
ENSG00000276835,not protein coding,102466615,MIR6127,miRNA,1,22633258,22633366
ENSG00000265422,not protein coding,100616391,MIR4684,miRNA,1,22719517,22719598
ENSG00000225952,not protein coding,NA,,lncRNA,1,22835713,22836849
ENSG00000264014,not protein coding,100422914,MIR4253,miRNA,1,22863159,22863226
ENSG00000215906,rare,646262,LACTBL1,protein_coding,1,22953043,22972866
ENSG00000240553,not protein coding,NA,,lncRNA,1,23020147,23088058
ENSG00000263793,not protein coding,100422866,MIR3115,miRNA,1,23044305,23044372
ENSG00000266802,not protein coding,NA,,miRNA,1,23057858,23057934
ENSG00000229010,not protein coding,NA,,processed_pseudogene,1,23140325,23141142
ENSG00000206935,not protein coding,NA,RNU6-514P,snRNA,1,23162704,23162810
ENSG00000252578,not protein coding,NA,RNU6-135P,snRNA,1,23163953,23164053
ENSG00000179546,rare,3352,HTR1D,protein_coding,1,23191895,23217502
ENSG00000215381,not protein coding,NA,,processed_pseudogene,1,23244765,23245224
ENSG00000261326,not protein coding,NA,LINC01355,lncRNA,1,23281307,23287488
ENSG00000284726,not protein coding,NA,,lncRNA,1,23297797,23302866
ENSG00000249087,not protein coding,NA,ZNF436-AS1,lncRNA,1,23368939,23371839
ENSG00000201405,not protein coding,NA,,misc_RNA,1,23370254,23370346
ENSG00000271420,not protein coding,NA,,lncRNA,1,23378380,23379029
ENSG00000232482,not protein coding,NA,,processed_pseudogene,1,23410832,23412146
ENSG00000235052,not protein coding,NA,,lncRNA,1,23549139,23550915
ENSG00000285802,not protein coding,NA,,lncRNA,1,23576436,23593621
ENSG00000197880,not protein coding,259283,MDS2,lncRNA,1,23581495,23640568
ENSG00000229239,not protein coding,NA,EEF1A1P48,unprocessed_pseudogene,1,23670294,23680259
ENSG00000236810,not protein coding,100506963,ELOA-AS1,lncRNA,1,23706901,23778325
ENSG00000188822,rare,1269,CNR2,protein_coding,1,23870515,23913362
ENSG00000229106,not protein coding,NA,BTBD6P1,processed_pseudogene,1,23901471,23902737
ENSG00000232557,not protein coding,NA,,lncRNA,1,23907111,23907885
ENSG00000264926,not protein coding,100616492,MIR378F,miRNA,1,23929070,23929147
ENSG00000230228,not protein coding,NA,H3P1,processed_pseudogene,1,23949016,23949383
ENSG00000215905,not protein coding,NA,RPL36P5,processed_pseudogene,1,24007881,24008519
ENSG00000225315,not protein coding,NA,,lncRNA,1,24040835,24086799
ENSG00000142661,rare,127294,MYOM3,protein_coding,1,24056035,24112135
ENSG00000230703,not protein coding,NA,MYOM3-AS1,lncRNA,1,24066774,24083565
ENSG00000142677,rare,58985,IL22RA1,protein_coding,1,24119771,24143140
ENSG00000230023,not protein coding,284632,LINC02800,lncRNA,1,24200240,24211693
ENSG00000232298,not protein coding,NA,GRHL3-AS1,lncRNA,1,24307556,24321901
ENSG00000286061,not protein coding,100750325,RCAN3AS,lncRNA,1,24496254,24535400
ENSG00000264443,not protein coding,NA,NCMAP-DT,lncRNA,1,24538802,24556024
ENSG00000184454,rare,400746,NCMAP,protein_coding,1,24556087,24609328
