AM-MDM-Mtb,MDM-IFN,ensembl_gene_id,symbol
AM,IFNb,ENSG00000068305,MEF2A
AM,IFNb,ENSG00000071564,TCF3
AM,IFNb,ENSG00000071575,TRIB2
AM,IFNb,ENSG00000075568,TMEM131
AM,IFNb,ENSG00000075914,EXOSC7
AM,IFNb,ENSG00000076108,BAZ2A
AM,IFNb,ENSG00000076826,CAMSAP3
AM,IFNb,ENSG00000077254,USP33
AM,IFNb,ENSG00000077458,FAM76B
AM,IFNb,ENSG00000078967,UBE2D4
AM,IFNb,ENSG00000079263,SP140
AM,IFNb,ENSG00000079277,MKNK1
AM,IFNb,ENSG00000079337,RAPGEF3
AM,IFNb,ENSG00000080007,DDX43
AM,IFNb,ENSG00000083290,ULK2
AM,IFNb,ENSG00000083828,ZNF586
AM,IFNb,ENSG00000086848,ALG9
AM,IFNb,ENSG00000087237,CETP
AM,IFNb,ENSG00000088827,SIGLEC1
AM,IFNb,ENSG00000089127,OAS1
AM,IFNb,ENSG00000089692,LAG3
AM,IFNb,ENSG00000090621,PABPC4
AM,IFNb,ENSG00000091542,ALKBH5
AM,IFNb,ENSG00000092148,HECTD1
AM,IFNb,ENSG00000092850,TEKT2
AM,IFNb,ENSG00000096968,JAK2
AM,IFNb,ENSG00000099800,TIMM13
AM,IFNb,ENSG00000099821,POLRMT
AM,IFNb,ENSG00000099899,TRMT2A
AM,IFNb,ENSG00000099904,ZDHHC8
AM,IFNb,ENSG00000099968,BCL2L13
AM,IFNb,ENSG00000100034,PPM1F
AM,IFNb,ENSG00000100055,CYTH4
AM,IFNb,ENSG00000100124,ANKRD54
AM,IFNb,ENSG00000100220,RTCB
AM,IFNb,ENSG00000100225,FBXO7
AM,IFNb,ENSG00000100294,MCAT
AM,IFNb,ENSG00000100336,APOL4
AM,IFNb,ENSG00000100342,APOL1
AM,IFNb,ENSG00000100413,POLR3H
AM,IFNb,ENSG00000100422,CERK
AM,IFNb,ENSG00000100490,CDKL1
AM,IFNb,ENSG00000100596,SPTLC2
AM,IFNb,ENSG00000101082,SLA2
AM,IFNb,ENSG00000101138,CSTF1
AM,IFNb,ENSG00000101247,NDUFAF5
AM,IFNb,ENSG00000101266,CSNK2A1
AM,IFNb,ENSG00000101342,TLDC2
AM,IFNb,ENSG00000101574,METTL4
AM,IFNb,ENSG00000101596,SMCHD1
AM,IFNb,ENSG00000102081,FMR1
AM,IFNb,ENSG00000102172,SMS
AM,IFNb,ENSG00000102189,EEA1
AM,IFNb,ENSG00000102524,TNFSF13B
AM,IFNb,ENSG00000102871,TRADD
AM,IFNb,ENSG00000103111,MON1B
AM,IFNb,ENSG00000103260,METRN
AM,IFNb,ENSG00000103319,EEF2K
AM,IFNb,ENSG00000103510,KAT8
AM,IFNb,ENSG00000103852,TTC23
AM,IFNb,ENSG00000104998,IL27RA
AM,IFNb,ENSG00000105072,C19orf44
AM,IFNb,ENSG00000105281,SLC1A5
AM,IFNb,ENSG00000105559,PLEKHA4
AM,IFNb,ENSG00000105829,BET1
AM,IFNb,ENSG00000105856,HBP1
AM,IFNb,ENSG00000105866,SP4
AM,IFNb,ENSG00000105939,ZC3HAV1
AM,IFNb,ENSG00000106052,TAX1BP1
AM,IFNb,ENSG00000106605,BLVRA
AM,IFNb,ENSG00000107021,TBC1D13
AM,IFNb,ENSG00000107731,UNC5B
AM,IFNb,ENSG00000107862,GBF1
AM,IFNb,ENSG00000107864,CPEB3
AM,IFNb,ENSG00000108094,CUL2
AM,IFNb,ENSG00000108175,ZMIZ1
AM,IFNb,ENSG00000108771,DHX58
AM,IFNb,ENSG00000109065,NAT9
AM,IFNb,ENSG00000109066,TMEM104
AM,IFNb,ENSG00000109390,NDUFC1
AM,IFNb,ENSG00000109971,HSPA8
AM,IFNb,ENSG00000110324,IL10RA
AM,IFNb,ENSG00000110400,NECTIN1
AM,IFNb,ENSG00000110497,AMBRA1
AM,IFNb,ENSG00000110848,CD69
AM,IFNb,ENSG00000111224,PARP11
AM,IFNb,ENSG00000111331,OAS3
AM,IFNb,ENSG00000111335,OAS2
AM,IFNb,ENSG00000111364,DDX55
AM,IFNb,ENSG00000111405,ENDOU
AM,IFNb,ENSG00000111679,PTPN6
AM,IFNb,ENSG00000111727,HCFC2
AM,IFNb,ENSG00000111846,GCNT2
AM,IFNb,ENSG00000111912,NCOA7
AM,IFNb,ENSG00000111961,SASH1
AM,IFNb,ENSG00000112039,FANCE
AM,IFNb,ENSG00000112062,MAPK14
AM,IFNb,ENSG00000112308,C6orf62
AM,IFNb,ENSG00000112320,SOBP
AM,IFNb,ENSG00000112685,EXOC2
AM,IFNb,ENSG00000112893,MAN2A1
AM,IFNb,ENSG00000113966,ARL6
AM,IFNb,ENSG00000114166,KAT2B
AM,IFNb,ENSG00000114416,FXR1
AM,IFNb,ENSG00000114491,UMPS
AM,IFNb,ENSG00000114529,C3orf52
AM,IFNb,ENSG00000114698,PLSCR4
AM,IFNb,ENSG00000115109,EPB41L5
AM,IFNb,ENSG00000115415,STAT1
AM,IFNb,ENSG00000115524,SF3B1
AM,IFNb,ENSG00000115592,PRKAG3
AM,IFNb,ENSG00000116001,TIA1
AM,IFNb,ENSG00000116337,AMPD2
AM,IFNb,ENSG00000116353,MECR
AM,IFNb,ENSG00000116668,SWT1
AM,IFNb,ENSG00000116711,PLA2G4A
AM,IFNb,ENSG00000116922,C1orf109
AM,IFNb,ENSG00000117010,ZNF684
AM,IFNb,ENSG00000117419,ERI3
AM,IFNb,ENSG00000117676,RPS6KA1
AM,IFNb,ENSG00000118007,STAG1
AM,IFNb,ENSG00000118495,PLAGL1
AM,IFNb,ENSG00000118523,CCN2
AM,IFNb,ENSG00000118655,DCLRE1B
AM,IFNb,ENSG00000118946,PCDH17
AM,IFNb,ENSG00000119314,PTBP3
AM,IFNb,ENSG00000119686,FLVCR2
AM,IFNb,ENSG00000120210,INSL6
AM,IFNb,ENSG00000120280,TASL
AM,IFNb,ENSG00000121210,TMEM131L
AM,IFNb,ENSG00000121274,TENT4B
AM,IFNb,ENSG00000121858,TNFSF10
AM,IFNb,ENSG00000121879,PIK3CA
AM,IFNb,ENSG00000121900,TMEM54
AM,IFNb,ENSG00000122042,UBL3
AM,IFNb,ENSG00000122085,MTERF4
AM,IFNb,ENSG00000122557,HERPUD2
AM,IFNb,ENSG00000122643,NT5C3A
AM,IFNb,ENSG00000123609,NMI
AM,IFNb,ENSG00000124226,RNF114
AM,IFNb,ENSG00000124256,ZBP1
AM,IFNb,ENSG00000124357,NAGK
AM,IFNb,ENSG00000124766,SOX4
AM,IFNb,ENSG00000125107,CNOT1
AM,IFNb,ENSG00000125249,RAP2A
AM,IFNb,ENSG00000125454,SLC25A19
AM,IFNb,ENSG00000125633,CCDC93
AM,IFNb,ENSG00000125676,THOC2
AM,IFNb,ENSG00000125741,OPA3
AM,IFNb,ENSG00000125779,PANK2
AM,IFNb,ENSG00000125826,RBCK1
AM,IFNb,ENSG00000125834,STK35
AM,IFNb,ENSG00000125845,BMP2
AM,IFNb,ENSG00000125901,MRPS26
AM,IFNb,ENSG00000125952,MAX
AM,IFNb,ENSG00000126709,IFI6
AM,IFNb,ENSG00000126821,SGPP1
AM,IFNb,ENSG00000126947,ARMCX1
AM,IFNb,ENSG00000127603,MACF1
AM,IFNb,ENSG00000127955,GNAI1
AM,IFNb,ENSG00000128394,APOBEC3F
AM,IFNb,ENSG00000129071,MBD4
AM,IFNb,ENSG00000129347,KRI1
AM,IFNb,ENSG00000129351,ILF3
AM,IFNb,ENSG00000129450,SIGLEC9
AM,IFNb,ENSG00000129515,SNX6
AM,IFNb,ENSG00000130303,BST2
AM,IFNb,ENSG00000130449,ZSWIM6
AM,IFNb,ENSG00000130810,PPAN
AM,IFNb,ENSG00000130813,SHFL
AM,IFNb,ENSG00000131759,RARA
AM,IFNb,ENSG00000132256,TRIM5
AM,IFNb,ENSG00000132274,TRIM22
AM,IFNb,ENSG00000132357,CARD6
AM,IFNb,ENSG00000132388,UBE2G1
AM,IFNb,ENSG00000132530,XAF1
AM,IFNb,ENSG00000132952,USPL1
AM,IFNb,ENSG00000133101,CCNA1
AM,IFNb,ENSG00000133106,EPSTI1
AM,IFNb,ENSG00000133612,AGAP3
AM,IFNb,ENSG00000133794,BMAL1
AM,IFNb,ENSG00000134363,FST
AM,IFNb,ENSG00000134758,RNF138
AM,IFNb,ENSG00000134769,DTNA
AM,IFNb,ENSG00000134780,DAGLA
AM,IFNb,ENSG00000135837,CEP350
AM,IFNb,ENSG00000135899,SP110
AM,IFNb,ENSG00000136051,WASHC4
AM,IFNb,ENSG00000136231,IGF2BP3
AM,IFNb,ENSG00000136367,ZFHX2
AM,IFNb,ENSG00000136492,BRIP1
AM,IFNb,ENSG00000136514,RTP4
AM,IFNb,ENSG00000136874,STX17
AM,IFNb,ENSG00000136938,ANP32B
AM,IFNb,ENSG00000137054,POLR1E
AM,IFNb,ENSG00000137198,GMPR
AM,IFNb,ENSG00000137200,CMTR1
AM,IFNb,ENSG00000137404,NRM
AM,IFNb,ENSG00000137497,NUMA1
AM,IFNb,ENSG00000137628,DDX60
AM,IFNb,ENSG00000137713,PPP2R1B
AM,IFNb,ENSG00000137834,SMAD6
AM,IFNb,ENSG00000137959,IFI44L
AM,IFNb,ENSG00000137965,IFI44
AM,IFNb,ENSG00000138081,FBXO11
AM,IFNb,ENSG00000138434,ITPRID2
AM,IFNb,ENSG00000138442,WDR12
AM,IFNb,ENSG00000138496,PARP9
AM,IFNb,ENSG00000138642,HERC6
AM,IFNb,ENSG00000138646,HERC5
AM,IFNb,ENSG00000138688,BLTP1
AM,IFNb,ENSG00000138698,RAP1GDS1
AM,IFNb,ENSG00000138785,INTS12
AM,IFNb,ENSG00000139117,CPNE8
AM,IFNb,ENSG00000139180,NDUFA9
AM,IFNb,ENSG00000139350,NEDD1
AM,IFNb,ENSG00000139687,RB1
AM,IFNb,ENSG00000140577,CRTC3
AM,IFNb,ENSG00000140854,KATNB1
AM,IFNb,ENSG00000140905,GCSH
AM,IFNb,ENSG00000141314,RHBDL3
AM,IFNb,ENSG00000141646,SMAD4
AM,IFNb,ENSG00000141753,IGFBP4
AM,IFNb,ENSG00000141837,CACNA1A
AM,IFNb,ENSG00000141965,FEM1A
AM,IFNb,ENSG00000142089,IFITM3
AM,IFNb,ENSG00000142599,RERE
AM,IFNb,ENSG00000142920,AZIN2
AM,IFNb,ENSG00000143217,NECTIN4
AM,IFNb,ENSG00000143324,XPR1
AM,IFNb,ENSG00000143337,TOR1AIP1
AM,IFNb,ENSG00000143373,ZNF687
AM,IFNb,ENSG00000143498,TAF1A
AM,IFNb,ENSG00000144035,NAT8
AM,IFNb,ENSG00000144445,KANSL1L
AM,IFNb,ENSG00000144659,SLC25A38
AM,IFNb,ENSG00000145016,RUBCN
AM,IFNb,ENSG00000145780,FEM1C
AM,IFNb,ENSG00000146247,PHIP
AM,IFNb,ENSG00000146373,RNF217
AM,IFNb,ENSG00000146463,ZMYM4
AM,IFNb,ENSG00000146776,ATXN7L1
AM,IFNb,ENSG00000146859,TMEM140
AM,IFNb,ENSG00000147548,NSD3
AM,IFNb,ENSG00000147669,POLR2K
AM,IFNb,ENSG00000147874,HAUS6
AM,IFNb,ENSG00000147883,CDKN2B
AM,IFNb,ENSG00000147912,FBXO10
AM,IFNb,ENSG00000148296,SURF6
AM,IFNb,ENSG00000148308,GTF3C5
AM,IFNb,ENSG00000148343,MIGA2
AM,IFNb,ENSG00000148399,DPH7
AM,IFNb,ENSG00000149016,TUT1
AM,IFNb,ENSG00000149257,SERPINH1
AM,IFNb,ENSG00000149313,AASDHPPT
AM,IFNb,ENSG00000151287,TEX30
AM,IFNb,ENSG00000151348,EXT2
AM,IFNb,ENSG00000151364,KCTD14
AM,IFNb,ENSG00000151414,NEK7
AM,IFNb,ENSG00000151466,SCLT1
AM,IFNb,ENSG00000151553,FHIP2A
AM,IFNb,ENSG00000151611,MMAA
AM,IFNb,ENSG00000152061,RABGAP1L
AM,IFNb,ENSG00000152133,GPATCH11
AM,IFNb,ENSG00000152558,TMEM123
AM,IFNb,ENSG00000152601,MBNL1
AM,IFNb,ENSG00000153443,UBALD1
AM,IFNb,ENSG00000153558,FBXL2
AM,IFNb,ENSG00000154305,MIA3
AM,IFNb,ENSG00000154642,C21orf91
AM,IFNb,ENSG00000154743,TSEN2
AM,IFNb,ENSG00000154832,CXXC1
AM,IFNb,ENSG00000155313,USP25
AM,IFNb,ENSG00000155363,MOV10
AM,IFNb,ENSG00000155744,HYCC2
AM,IFNb,ENSG00000156239,N6AMT1
AM,IFNb,ENSG00000156500,PABIR3
AM,IFNb,ENSG00000156587,UBE2L6
AM,IFNb,ENSG00000157111,TMEM171
AM,IFNb,ENSG00000157601,MX1
AM,IFNb,ENSG00000157657,ZNF618
AM,IFNb,ENSG00000157778,PSMG3
AM,IFNb,ENSG00000157933,SKI
AM,IFNb,ENSG00000159314,ARHGAP27
AM,IFNb,ENSG00000159596,TMEM69
AM,IFNb,ENSG00000159873,CCDC117
AM,IFNb,ENSG00000160208,RRP1B
AM,IFNb,ENSG00000160352,ZNF714
AM,IFNb,ENSG00000160570,DEDD2
AM,IFNb,ENSG00000160716,CHRNB2
AM,IFNb,ENSG00000160753,RUSC1
AM,IFNb,ENSG00000160959,LRRC14
AM,IFNb,ENSG00000160963,COL26A1
AM,IFNb,ENSG00000160999,SH2B2
AM,IFNb,ENSG00000161643,SIGLEC16
AM,IFNb,ENSG00000161692,DBF4B
AM,IFNb,ENSG00000162377,COA7
AM,IFNb,ENSG00000162614,NEXN
AM,IFNb,ENSG00000162616,DNAJB4
AM,IFNb,ENSG00000162714,ZNF496
AM,IFNb,ENSG00000162757,C1orf74
AM,IFNb,ENSG00000163528,CHCHD4
AM,IFNb,ENSG00000163565,IFI16
AM,IFNb,ENSG00000163568,AIM2
AM,IFNb,ENSG00000163644,PPM1K
AM,IFNb,ENSG00000163666,HESX1
AM,IFNb,ENSG00000163811,WDR43
AM,IFNb,ENSG00000163872,YEATS2
AM,IFNb,ENSG00000163933,RFT1
AM,IFNb,ENSG00000164169,PRMT9
AM,IFNb,ENSG00000164209,SLC25A46
AM,IFNb,ENSG00000164211,STARD4
AM,IFNb,ENSG00000164305,CASP3
AM,IFNb,ENSG00000164465,DCBLD1
AM,IFNb,ENSG00000164631,ZNF12
AM,IFNb,ENSG00000165060,FXN
AM,IFNb,ENSG00000165185,KIAA1958
AM,IFNb,ENSG00000165338,HECTD2
AM,IFNb,ENSG00000165506,DNAAF2
AM,IFNb,ENSG00000165527,ARF6
AM,IFNb,ENSG00000165684,SNAPC4
AM,IFNb,ENSG00000165891,E2F7
AM,IFNb,ENSG00000166971,AKTIP
AM,IFNb,ENSG00000167371,PRRT2
AM,IFNb,ENSG00000167447,SMG8
AM,IFNb,ENSG00000167657,DAPK3
AM,IFNb,ENSG00000167748,KLK1
AM,IFNb,ENSG00000168026,TTC21A
AM,IFNb,ENSG00000168056,LTBP3
AM,IFNb,ENSG00000168096,ANKS3
AM,IFNb,ENSG00000168395,ING5
AM,IFNb,ENSG00000168661,ZNF30
AM,IFNb,ENSG00000168803,ADAL
AM,IFNb,ENSG00000168811,IL12A
AM,IFNb,ENSG00000168994,PXDC1
AM,IFNb,ENSG00000169221,TBC1D10B
AM,IFNb,ENSG00000169248,CXCL11
AM,IFNb,ENSG00000169371,SNUPN
AM,IFNb,ENSG00000169972,PUSL1
AM,IFNb,ENSG00000170222,ADPRM
AM,IFNb,ENSG00000170234,PWWP2A
AM,IFNb,ENSG00000170581,STAT2
AM,IFNb,ENSG00000170775,GPR37
AM,IFNb,ENSG00000170855,TRIAP1
AM,IFNb,ENSG00000171103,TRMT61B
AM,IFNb,ENSG00000171488,LRRC8C
AM,IFNb,ENSG00000171490,RSL1D1
AM,IFNb,ENSG00000171943,SRGAP2C
AM,IFNb,ENSG00000172175,MALT1
AM,IFNb,ENSG00000172409,CLP1
AM,IFNb,ENSG00000172840,PDP2
AM,IFNb,ENSG00000173011,TADA2B
AM,IFNb,ENSG00000173013,CCDC96
AM,IFNb,ENSG00000173153,ESRRA
AM,IFNb,ENSG00000173214,MFSD4B
AM,IFNb,ENSG00000173517,PEAK1
AM,IFNb,ENSG00000173621,LRFN4
AM,IFNb,ENSG00000173786,CNP
AM,IFNb,ENSG00000173821,RNF213
AM,IFNb,ENSG00000174007,CEP19
AM,IFNb,ENSG00000174307,PHLDA3
AM,IFNb,ENSG00000175073,VCPIP1
AM,IFNb,ENSG00000175087,PDIK1L
AM,IFNb,ENSG00000175294,CATSPER1
AM,IFNb,ENSG00000175482,POLD4
AM,IFNb,ENSG00000175489,LRRC25
AM,IFNb,ENSG00000175536,LIPT2
AM,IFNb,ENSG00000175782,SLC35E3
AM,IFNb,ENSG00000175820,CCDC168
AM,IFNb,ENSG00000175931,UBE2O
AM,IFNb,ENSG00000176390,CRLF3
AM,IFNb,ENSG00000176532,PRR15
AM,IFNb,ENSG00000176853,FAM91A1
AM,IFNb,ENSG00000176973,FAM89B
AM,IFNb,ENSG00000177082,WDR73
AM,IFNb,ENSG00000177301,KCNA2
AM,IFNb,ENSG00000177303,CASKIN2
AM,IFNb,ENSG00000177707,NECTIN3
AM,IFNb,ENSG00000177721,ANXA2R
AM,IFNb,ENSG00000178338,ZNF354B
AM,IFNb,ENSG00000178397,FAM220A
AM,IFNb,ENSG00000178409,BEND3
AM,IFNb,ENSG00000178951,ZBTB7A
AM,IFNb,ENSG00000178996,SNX18
AM,IFNb,ENSG00000179021,C3orf38
AM,IFNb,ENSG00000179115,FARSA
AM,IFNb,ENSG00000179165,PXT1
AM,IFNb,ENSG00000179409,GEMIN4
AM,IFNb,ENSG00000179588,ZFPM1
AM,IFNb,ENSG00000180185,FAHD1
AM,IFNb,ENSG00000180304,OAZ2
AM,IFNb,ENSG00000181027,FKRP
AM,IFNb,ENSG00000181350,LRRC75A
AM,IFNb,ENSG00000181610,MRPS23
AM,IFNb,ENSG00000181778,TMEM252
AM,IFNb,ENSG00000182149,IST1
AM,IFNb,ENSG00000182768,NGRN
AM,IFNb,ENSG00000183486,MX2
AM,IFNb,ENSG00000183785,TUBA8
AM,IFNb,ENSG00000184182,UBE2F
AM,IFNb,ENSG00000184384,MAML2
AM,IFNb,ENSG00000184402,SS18L1
AM,IFNb,ENSG00000184675,AMER1
AM,IFNb,ENSG00000184898,RBM43
AM,IFNb,ENSG00000185404,SP140L
AM,IFNb,ENSG00000185561,TLCD2
AM,IFNb,ENSG00000185722,ANKFY1
AM,IFNb,ENSG00000185745,IFIT1
AM,IFNb,ENSG00000185880,TRIM69
AM,IFNb,ENSG00000186063,AIDA
AM,IFNb,ENSG00000186141,POLR3C
AM,IFNb,ENSG00000186230,ZNF749
AM,IFNb,ENSG00000186416,NKRF
AM,IFNb,ENSG00000187051,RPS19BP1
AM,IFNb,ENSG00000187257,RSBN1L
AM,IFNb,ENSG00000187260,WDR86
AM,IFNb,ENSG00000187601,MAGEH1
AM,IFNb,ENSG00000187605,TET3
AM,IFNb,ENSG00000188157,AGRN
AM,IFNb,ENSG00000188282,RUFY4
AM,IFNb,ENSG00000188596,CFAP54
AM,IFNb,ENSG00000189046,ALKBH2
AM,IFNb,ENSG00000189420,ZFP92
AM,IFNb,ENSG00000196092,PAX5
AM,IFNb,ENSG00000196141,SPATS2L
AM,IFNb,ENSG00000196247,ZNF107
AM,IFNb,ENSG00000196358,NTNG2
AM,IFNb,ENSG00000196369,SRGAP2B
AM,IFNb,ENSG00000196550,FAM72A
AM,IFNb,ENSG00000196684,HSH2D
AM,IFNb,ENSG00000196778,OR52K1
AM,IFNb,ENSG00000196814,MVB12B
AM,IFNb,ENSG00000196911,KPNA5
AM,IFNb,ENSG00000197119,SLC25A29
AM,IFNb,ENSG00000198010,DLGAP2
AM,IFNb,ENSG00000198046,ZNF667
AM,IFNb,ENSG00000198060,MARCHF5
AM,IFNb,ENSG00000198087,CD2AP
AM,IFNb,ENSG00000198146,ZNF770
AM,IFNb,ENSG00000198162,MAN1A2
AM,IFNb,ENSG00000198231,DDX42
AM,IFNb,ENSG00000198680,TUSC1
AM,IFNb,ENSG00000198771,RCSD1
AM,IFNb,ENSG00000198792,TMEM184B
AM,IFNb,ENSG00000198898,CAPZA2
AM,IFNb,ENSG00000204025,TRPC5OS
AM,IFNb,ENSG00000204103,MAFB
AM,IFNb,ENSG00000204138,PHACTR4
AM,IFNb,ENSG00000204172,AGAP9
AM,IFNb,ENSG00000204217,BMPR2
AM,IFNb,ENSG00000204237,OXLD1
AM,IFNb,ENSG00000204264,PSMB8
AM,IFNb,ENSG00000204516,MICB
AM,IFNb,ENSG00000204520,MICA
AM,IFNb,ENSG00000204592,HLA-E
AM,IFNb,ENSG00000204616,TRIM31
AM,IFNb,ENSG00000204872,NAT8B
AM,IFNb,ENSG00000204991,SPIRE2
AM,IFNb,ENSG00000205045,SLFN12L
AM,IFNb,ENSG00000205413,SAMD9
AM,IFNb,ENSG00000205730,ITPRIPL2
AM,IFNb,ENSG00000211460,TSN
AM,IFNb,ENSG00000213064,SFT2D2
AM,IFNb,ENSG00000213512,GBP7
AM,IFNb,ENSG00000213533,STIMATE
AM,IFNb,ENSG00000213588,ZBTB9
AM,IFNb,ENSG00000213923,CSNK1E
AM,IFNb,ENSG00000214226,C17orf67
AM,IFNb,ENSG00000214872,SMTNL1
AM,IFNb,ENSG00000214944,ARHGEF28
AM,IFNb,ENSG00000215041,NEURL4
AM,IFNb,ENSG00000235173,HGH1
AM,IFNb,ENSG00000237765,FAM200B
AM,IFNb,ENSG00000237988,OR2I1P
AM,IFNb,ENSG00000239713,APOBEC3G
AM,IFNb,ENSG00000240065,PSMB9
AM,IFNb,ENSG00000240857,RDH14
AM,IFNb,ENSG00000243414,TICAM2
AM,IFNb,ENSG00000243649,CFB
AM,IFNb,ENSG00000243696,
AM,IFNb,ENSG00000248333,CDK11B
AM,IFNb,ENSG00000255690,TRIL
AM,IFNb,ENSG00000255833,TIFAB
AM,IFNb,ENSG00000256537,SMIM10L1
AM,IFNb,ENSG00000259330,INAFM2
AM,IFNb,ENSG00000269720,CCDC194
AM,IFNb,ENSG00000272573,MUSTN1
AM,IFNb,ENSG00000275004,ZNF280B
AM,IFNb,ENSG00000277363,SRCIN1
AM,IFNb,ENSG00000284024,MSANTD7
AM,IFNe,ENSG00000001629,ANKIB1
AM,IFNe,ENSG00000003400,CASP10
AM,IFNe,ENSG00000008256,CYTH3
AM,IFNe,ENSG00000010030,ETV7
AM,IFNe,ENSG00000013374,NUB1
AM,IFNe,ENSG00000034677,RNF19A
AM,IFNe,ENSG00000035720,STAP1
AM,IFNe,ENSG00000055332,EIF2AK2
AM,IFNe,ENSG00000058804,NDC1
AM,IFNe,ENSG00000064012,CASP8
AM,IFNe,ENSG00000067066,SP100
AM,IFNe,ENSG00000068079,IFI35
AM,IFNe,ENSG00000071575,TRIB2
AM,IFNe,ENSG00000076108,BAZ2A
AM,IFNe,ENSG00000079263,SP140
AM,IFNe,ENSG00000086848,ALG9
AM,IFNe,ENSG00000088827,SIGLEC1
AM,IFNe,ENSG00000089127,OAS1
AM,IFNe,ENSG00000089692,LAG3
AM,IFNe,ENSG00000090621,PABPC4
AM,IFNe,ENSG00000096968,JAK2
AM,IFNe,ENSG00000099968,BCL2L13
AM,IFNe,ENSG00000100124,ANKRD54
AM,IFNe,ENSG00000100220,RTCB
AM,IFNe,ENSG00000100342,APOL1
AM,IFNe,ENSG00000100422,CERK
AM,IFNe,ENSG00000100596,SPTLC2
AM,IFNe,ENSG00000101266,CSNK2A1
AM,IFNe,ENSG00000101596,SMCHD1
AM,IFNe,ENSG00000102081,FMR1
AM,IFNe,ENSG00000102524,TNFSF13B
AM,IFNe,ENSG00000102871,TRADD
AM,IFNe,ENSG00000103260,METRN
AM,IFNe,ENSG00000104976,SNAPC2
AM,IFNe,ENSG00000105856,HBP1
AM,IFNe,ENSG00000106605,BLVRA
AM,IFNe,ENSG00000108771,DHX58
AM,IFNe,ENSG00000109971,HSPA8
AM,IFNe,ENSG00000110324,IL10RA
AM,IFNe,ENSG00000110400,NECTIN1
AM,IFNe,ENSG00000111331,OAS3
AM,IFNe,ENSG00000111335,OAS2
AM,IFNe,ENSG00000114166,KAT2B
AM,IFNe,ENSG00000114698,PLSCR4
AM,IFNe,ENSG00000115415,STAT1
AM,IFNe,ENSG00000118495,PLAGL1
AM,IFNe,ENSG00000121858,TNFSF10
AM,IFNe,ENSG00000122042,UBL3
AM,IFNe,ENSG00000122557,HERPUD2
AM,IFNe,ENSG00000122643,NT5C3A
AM,IFNe,ENSG00000123609,NMI
AM,IFNe,ENSG00000124256,ZBP1
AM,IFNe,ENSG00000124357,NAGK
AM,IFNe,ENSG00000125454,SLC25A19
AM,IFNe,ENSG00000125779,PANK2
AM,IFNe,ENSG00000125826,RBCK1
AM,IFNe,ENSG00000125952,MAX
AM,IFNe,ENSG00000126709,IFI6
AM,IFNe,ENSG00000126821,SGPP1
AM,IFNe,ENSG00000127603,MACF1
AM,IFNe,ENSG00000127837,AAMP
AM,IFNe,ENSG00000128394,APOBEC3F
AM,IFNe,ENSG00000129515,SNX6
AM,IFNe,ENSG00000130303,BST2
AM,IFNe,ENSG00000130813,SHFL
AM,IFNe,ENSG00000132274,TRIM22
AM,IFNe,ENSG00000132530,XAF1
AM,IFNe,ENSG00000132952,USPL1
AM,IFNe,ENSG00000133106,EPSTI1
AM,IFNe,ENSG00000135899,SP110
AM,IFNe,ENSG00000136231,IGF2BP3
AM,IFNe,ENSG00000136514,RTP4
AM,IFNe,ENSG00000137198,GMPR
AM,IFNe,ENSG00000137200,CMTR1
AM,IFNe,ENSG00000137628,DDX60
AM,IFNe,ENSG00000137959,IFI44L
AM,IFNe,ENSG00000137965,IFI44
AM,IFNe,ENSG00000138442,WDR12
AM,IFNe,ENSG00000138496,PARP9
AM,IFNe,ENSG00000138642,HERC6
AM,IFNe,ENSG00000138646,HERC5
AM,IFNe,ENSG00000138688,BLTP1
AM,IFNe,ENSG00000142089,IFITM3
AM,IFNe,ENSG00000144659,SLC25A38
AM,IFNe,ENSG00000145016,RUBCN
AM,IFNe,ENSG00000148308,GTF3C5
AM,IFNe,ENSG00000152061,RABGAP1L
AM,IFNe,ENSG00000155313,USP25
AM,IFNe,ENSG00000155363,MOV10
AM,IFNe,ENSG00000156500,PABIR3
AM,IFNe,ENSG00000156587,UBE2L6
AM,IFNe,ENSG00000157601,MX1
AM,IFNe,ENSG00000159314,ARHGAP27
AM,IFNe,ENSG00000160352,ZNF714
AM,IFNe,ENSG00000160753,RUSC1
AM,IFNe,ENSG00000160999,SH2B2
AM,IFNe,ENSG00000162614,NEXN
AM,IFNe,ENSG00000163565,IFI16
AM,IFNe,ENSG00000163568,AIM2
AM,IFNe,ENSG00000163666,HESX1
AM,IFNe,ENSG00000163872,YEATS2
AM,IFNe,ENSG00000165527,ARF6
AM,IFNe,ENSG00000169248,CXCL11
AM,IFNe,ENSG00000170581,STAT2
AM,IFNe,ENSG00000172840,PDP2
AM,IFNe,ENSG00000173013,CCDC96
AM,IFNe,ENSG00000173786,CNP
AM,IFNe,ENSG00000173821,RNF213
AM,IFNe,ENSG00000176390,CRLF3
AM,IFNe,ENSG00000178397,FAM220A
AM,IFNe,ENSG00000178951,ZBTB7A
AM,IFNe,ENSG00000179021,C3orf38
AM,IFNe,ENSG00000183486,MX2
AM,IFNe,ENSG00000185298,CCDC137
AM,IFNe,ENSG00000185404,SP140L
AM,IFNe,ENSG00000185722,ANKFY1
AM,IFNe,ENSG00000185745,IFIT1
AM,IFNe,ENSG00000186063,AIDA
AM,IFNe,ENSG00000188157,AGRN
AM,IFNe,ENSG00000188282,RUFY4
